# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 1000.000000
settleus 100.000000
nsample 10000
dataformat ascii

# Analog Inputs
aichannel 10
ailabel "Ch0 Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 99.879646
aicalzero 0.001340
aicalunits "uA"

aichannel 11
ailabel "Ch0 Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

# Digital output
do4 1
do5 0
do6 1
do7 1

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.500000
aooffset 2.500000
aoduty 0.500000


## End Configuration ##
#: Mon Apr  4 12:24:53 2022
1.010479e+00	6.952477e+00
-6.676934e-01	-1.665876e+00
-1.059103e+00	-5.845895e+00
-1.059166e+00	-7.600783e+00
-1.059135e+00	-8.245127e+00
-1.059103e+00	-8.460540e+00
-1.059166e+00	-8.459276e+00
-1.059135e+00	-8.336093e+00
-1.059166e+00	-8.157950e+00
-1.059166e+00	-8.044875e+00
-1.059166e+00	-7.860416e+00
-1.059135e+00	-7.685432e+00
-1.059166e+00	-7.459912e+00
-1.059166e+00	-7.265030e+00
-1.059103e+00	-7.127317e+00
-1.059135e+00	-7.012346e+00
-1.059103e+00	-6.819675e+00
-1.059135e+00	-6.643428e+00
-1.059135e+00	-6.410959e+00
-1.059166e+00	-6.282406e+00
-1.059166e+00	-6.100474e+00
-1.059166e+00	-5.923912e+00
-1.059135e+00	-5.709130e+00
-1.046975e+00	-5.582788e+00
-1.059166e+00	-5.408437e+00
-9.965371e-01	-5.229663e+00
-1.059230e+00	-5.046467e+00
-1.010655e+00	-4.900543e+00
-9.199795e-01	-4.708819e+00
-1.012960e+00	-4.466558e+00
-9.675753e-01	-4.332320e+00
-8.995768e-01	-4.145334e+00
-9.463199e-01	-4.010149e+00
-9.357395e-01	-3.796315e+00
-8.661618e-01	-3.627649e+00
-8.796479e-01	-3.397075e+00
-8.315783e-01	-3.226514e+00
-8.064381e-01	-3.072061e+00
-8.037851e-01	-2.895498e+00
-8.062486e-01	-2.637445e+00
-7.580528e-01	-2.524053e+00
-7.792450e-01	-2.336751e+00
-6.921387e-01	-2.109652e+00
-7.082145e-01	-1.925193e+00
-6.438481e-01	-1.742945e+00
-6.720834e-01	-1.576805e+00
-6.373420e-01	-1.352548e+00
-5.840928e-01	-1.180092e+00
-5.654903e-01	-9.956328e-01
-5.950521e-01	-8.095945e-01
-5.293276e-01	-5.910231e-01
-5.304962e-01	-4.258312e-01
-4.925648e-01	-2.429514e-01
-4.393788e-01	-5.217522e-02
-3.427975e-01	1.392505e-01
-2.584705e-01	3.054114e-01
-1.204206e-01	4.519867e-01
4.144180e-02	6.361536e-01
2.201656e-01	7.858879e-01
3.940889e-01	9.482580e-01
5.184913e-01	1.115998e+00
7.044790e-01	1.331439e+00
9.006677e-01	1.527926e+00
1.010479e+00	1.784433e+00
1.010479e+00	1.978392e+00
1.010479e+00	2.170772e+00
1.010479e+00	2.359046e+00
1.010479e+00	2.587122e+00
1.010479e+00	2.827518e+00
1.010479e+00	3.008526e+00
1.010479e+00	3.194904e+00
1.010479e+00	3.352852e+00
1.010479e+00	3.543653e+00
1.010479e+00	3.716763e+00
1.010479e+00	4.057930e+00
1.010479e+00	4.117950e+00
1.010479e+00	4.356135e+00
1.010479e+00	4.444586e+00
1.010479e+00	4.655603e+00
1.010479e+00	4.934855e+00
1.010479e+00	5.074481e+00
1.010479e+00	5.179358e+00
1.010479e+00	5.331935e+00
1.010479e+00	5.478510e+00
1.010479e+00	5.668364e+00
1.010479e+00	5.903389e+00
1.010479e+00	6.046490e+00
1.010479e+00	6.260351e+00
1.010479e+00	6.475476e+00
1.010479e+00	6.706079e+00
1.010479e+00	6.935103e+00
1.010479e+00	7.067779e+00
1.010479e+00	7.142015e+00
1.010479e+00	7.386833e+00
1.010479e+00	7.625018e+00
1.010479e+00	7.687881e+00
1.010479e+00	7.891002e+00
1.010479e+00	8.061901e+00
1.010479e+00	8.289346e+00
1.010479e+00	8.416019e+00
1.010479e+00	8.570176e+00
1.010479e+00	8.639673e+00
1.010479e+00	8.437817e+00
1.010479e+00	8.490887e+00
1.010479e+00	8.451715e+00
1.010479e+00	8.185732e+00
1.010479e+00	8.017044e+00
1.010479e+00	7.883420e+00
1.010479e+00	7.678089e+00
1.010479e+00	7.722314e+00
1.010479e+00	7.304069e+00
1.010479e+00	7.220672e+00
