# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ1"
serial "470010172"
ip "192.168.1.32"
samplehz 1000.000000
settleus 100.000000
nsample 10000
dataformat ascii

# Analog Inputs
aichannel 10
ailabel "Ch0 Current"
ainegative 199
airange 1.000000
airesolution 0
aicalslope 984.279297
aicalzero -0.001000
aicalunits "uA"

aichannel 11
ailabel "Ch0 Voltage"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000
aicalunits "V"

# Digital output
do4 0
do5 0
do6 1
do7 1

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.500000
aooffset 2.500000
aoduty 0.500000

# These meta parameters were added manually 
# to describe the conditions of the test
# Original record is on page 38 of logbook 3
meta float
    standoff_in 0.20
    fg_scfh 15.6
    fg_psig 9
    o2_scfh 31.2
    o2_psig 46
meta end

## End Configuration ##
#: Mon Apr  4 12:35:39 2022
2.014689e-01	7.377040e+00
-8.151018e-02	-3.065744e+00
-1.117037e-01	-6.806409e+00
-1.211786e-01	-8.342410e+00
-1.309062e-01	-8.911580e+00
-1.329275e-01	-9.068875e+00
-1.302114e-01	-9.027498e+00
-1.260424e-01	-8.907158e+00
-1.263267e-01	-8.734701e+00
-1.303061e-01	-8.548347e+00
-1.258529e-01	-8.346200e+00
-1.256002e-01	-8.139631e+00
-1.195047e-01	-7.939695e+00
-1.170412e-01	-7.760606e+00
-1.172623e-01	-7.567618e+00
-1.177676e-01	-7.375579e+00
-1.120511e-01	-7.186698e+00
-1.054818e-01	-6.986130e+00
-1.095244e-01	-6.808620e+00
-1.158095e-01	-6.624477e+00
-9.471193e-02	-6.423594e+00
-1.105351e-01	-6.241345e+00
-1.038710e-01	-6.041093e+00
-1.109457e-01	-5.857582e+00
-1.027341e-01	-5.670912e+00
-9.774391e-02	-5.474451e+00
-1.045975e-01	-5.283674e+00
-9.625950e-02	-5.091635e+00
-1.064924e-01	-4.899911e+00
-8.934280e-02	-4.702502e+00
-8.905855e-02	-4.501618e+00
-9.228003e-02	-4.303262e+00
-8.792155e-02	-4.112485e+00
-9.038504e-02	-3.919183e+00
-9.174312e-02	-3.723984e+00
-7.936253e-02	-3.532577e+00
-8.192076e-02	-3.332325e+00
-8.113118e-02	-3.144391e+00
-7.146674e-02	-2.939402e+00
-7.582521e-02	-2.746731e+00
-6.824525e-02	-2.559429e+00
-6.549753e-02	-2.353807e+00
-7.323539e-02	-2.150081e+00
-6.297087e-02	-1.967833e+00
-6.875059e-02	-1.767897e+00
-6.196021e-02	-1.574278e+00
-6.208654e-02	-1.386029e+00
-5.289585e-02	-1.177249e+00
-5.321168e-02	-9.880523e-01
-4.481056e-02	-7.830627e-01
-4.945328e-02	-5.951292e-01
-5.030603e-02	-3.866652e-01
-4.083109e-02	-1.750426e-01
-6.161280e-02	3.153029e-02
-4.620022e-02	1.800010e-01
-4.231549e-02	3.771196e-01
-1.496449e-02	5.688679e-01
-3.436641e-03	7.505077e-01
2.568227e-02	9.678435e-01
4.472635e-02	1.155485e+00
6.155967e-02	1.343127e+00
8.925728e-02	1.542141e+00
9.677385e-02	1.744630e+00
1.036588e-01	1.926585e+00
1.184077e-01	2.136971e+00
1.289561e-01	2.328404e+00
1.253558e-01	2.535315e+00
1.312301e-01	2.726116e+00
1.355252e-01	2.920392e+00
1.432313e-01	3.121301e+00
1.403573e-01	3.309890e+00
1.486950e-01	3.513327e+00
1.433892e-01	3.704759e+00
1.535587e-01	3.906300e+00
1.605699e-01	4.098996e+00
1.575696e-01	4.298010e+00
1.625280e-01	4.493234e+00
1.706131e-01	4.689720e+00
1.751293e-01	4.891893e+00
1.684655e-01	5.084589e+00
1.729502e-01	5.282656e+00
1.782876e-01	5.464927e+00
1.710868e-01	5.669311e+00
1.842566e-01	5.853478e+00
1.762663e-01	6.053124e+00
1.854567e-01	6.249610e+00
1.913626e-01	6.441991e+00
1.884570e-01	6.648902e+00
1.824248e-01	6.835912e+00
1.990687e-01	7.032715e+00
1.869095e-01	7.229517e+00
1.990687e-01	7.439588e+00
1.960999e-01	7.623439e+00
2.043429e-01	7.805079e+00
1.988476e-01	8.030943e+00
1.907941e-01	8.204686e+00
2.018795e-01	8.402752e+00
2.069326e-01	8.609347e+00
2.140702e-01	8.798884e+00
2.016900e-01	8.999162e+00
2.118595e-01	9.188067e+00
2.156809e-01	9.269253e+00
2.155230e-01	9.290418e+00
2.151756e-01	9.189962e+00
2.137228e-01	9.040860e+00
2.222184e-01	8.845953e+00
